delivery_from,english_wind_generated,scottish_wind_generated,total_wind_generated
2018-04-10 08:00:00+00:00,2992.696,2652.482,5645.178
2018-04-10 08:30:00+00:00,2717.846,2611.396,5329.242
2018-04-10 09:00:00+00:00,2349.544,2649.69,4999.234
2018-04-10 09:30:00+00:00,2045.168,2678.512,4723.68
2018-04-10 10:00:00+00:00,1823.512,2764.7,4588.212
2018-04-10 10:30:00+00:00,1884.246,2844.772,4729.018
2018-04-10 11:00:00+00:00,2066.706,2897.48,4964.186
2018-04-10 11:30:00+00:00,1866.694,2962.426,4829.12
2018-04-10 12:00:00+00:00,1776.598,3029.57,4806.168
2018-04-10 12:30:00+00:00,1791.79,3122.452,4914.242
2018-04-10 13:00:00+00:00,1835.418,3096.644,4932.062
2018-04-10 13:30:00+00:00,1757.546,3036.968,4794.514
2018-04-10 14:00:00+00:00,1676.868,3071.422,4748.29
2018-04-10 14:30:00+00:00,1756.634,3030.396,4787.03
2018-04-10 15:00:00+00:00,2015.036,2987.132,5002.168
2018-04-10 15:30:00+00:00,2203.152,2966.296,5169.448
2018-04-10 16:00:00+00:00,2466.422,2972.568,5438.99
2018-04-10 16:30:00+00:00,2365.652,2914.126,5279.778
2018-04-10 17:00:00+00:00,2260.646,2840.188,5100.834
2018-04-10 17:30:00+00:00,2379.132,2822.386,5201.518
2018-04-10 18:00:00+00:00,2527.124,2701.214,5228.338
2018-04-10 18:30:00+00:00,2709.502,2652.916,5362.418
2018-04-10 19:00:00+00:00,2675.058,2665.556,5340.614
2018-04-10 19:30:00+00:00,2567.968,2588.712,5156.68
2018-04-10 20:00:00+00:00,2406.228,2516.296,4922.524
2018-04-10 20:30:00+00:00,1974.384,2467.842,4442.226
2018-04-10 21:00:00+00:00,1526.768,2285.144,3811.912
2018-04-10 21:30:00+00:00,1390.104,2172.698,3562.802
2018-04-10 22:00:00+00:00,1313.676,2020.256,3333.932
2018-04-10 22:30:00+00:00,1324.316,1850.196,3174.512
2018-04-10 23:00:00+00:00,1366.324,1738.798,3105.122
2018-04-10 23:30:00+00:00,1371.9,1592.118,2964.018
2018-04-11 00:00:00+00:00,1438.32,1478.626,2916.946
2018-04-11 00:30:00+00:00,1785.502,1408.598,3194.1
2018-04-11 01:00:00+00:00,1928.894,1401.17,3330.064
2018-04-11 01:30:00+00:00,1670.134,1360.722,3030.856
2018-04-11 02:00:00+00:00,1408.512,1269.658,2678.17
2018-04-11 02:30:00+00:00,1184.486,1236.888,2421.374
2018-04-11 03:00:00+00:00,1195.494,1179.242,2374.736
2018-04-11 03:30:00+00:00,1354.902,1164.68,2519.582
2018-04-11 04:00:00+00:00,1379.8,1104.876,2484.676
2018-04-11 04:30:00+00:00,1713.268,1085.652,2798.92
2018-04-11 05:00:00+00:00,1929.594,1126.038,3055.632
2018-04-11 05:30:00+00:00,1822.32,1174.03,2996.35
2018-04-11 06:00:00+00:00,1501.902,1265.248,2767.15
2018-04-11 06:30:00+00:00,1183.264,1322.78,2506.044
2018-04-11 07:00:00+00:00,997.958,1380.914,2378.872
2018-04-11 07:30:00+00:00,940.332,1441.52,2381.852
2018-04-11 08:00:00+00:00,1276.44,1556.122,2832.562
2018-04-11 08:30:00+00:00,1582.332,1606.924,3189.256
2018-04-11 09:00:00+00:00,1928.092,1747.252,3675.344
2018-04-11 09:30:00+00:00,2303.442,1837.54,4140.982
2018-04-11 10:00:00+00:00,2340.418,1963.282,4303.7
2018-04-11 10:30:00+00:00,1970.39,2059.376,4029.766
2018-04-11 11:00:00+00:00,1783.22,1956.86,3740.08
2018-04-11 11:30:00+00:00,1672.368,1847.66,3520.028
2018-04-11 12:00:00+00:00,1716.266,1769.046,3485.312
2018-04-11 12:30:00+00:00,1679.296,1711.834,3391.13
2018-04-11 13:00:00+00:00,1672.168,1633.728,3305.896
2018-04-11 13:30:00+00:00,1548.382,1587.998,3136.38
2018-04-11 14:00:00+00:00,1400.298,1680.992,3081.29
2018-04-11 14:30:00+00:00,1471.598,1676.43,3148.028
2018-04-11 15:00:00+00:00,1580.704,1726.538,3307.242
2018-04-11 15:30:00+00:00,1493.976,1654.838,3148.814
2018-04-11 16:00:00+00:00,1467.664,1619.994,3087.658
2018-04-11 16:30:00+00:00,1467.72,1583.674,3051.394
2018-04-11 17:00:00+00:00,1488.584,1617.97,3106.554
2018-04-11 17:30:00+00:00,1474.012,1621.736,3095.748
2018-04-11 18:00:00+00:00,1423.042,1631.848,3054.89
2018-04-11 18:30:00+00:00,1303.722,1749.934,3053.656
2018-04-11 19:00:00+00:00,1314.87,1800.312,3115.182
2018-04-11 19:30:00+00:00,1367.948,1861.798,3229.746
2018-04-11 20:00:00+00:00,1488.646,1884.038,3372.684
2018-04-11 20:30:00+00:00,1587.486,1951.586,3539.072
2018-04-11 21:00:00+00:00,1537.44,1990.68,3528.12
2018-04-11 21:30:00+00:00,1431.51,2064.04,3495.55
2018-04-11 22:00:00+00:00,1300.45,2043.712,3344.162
2018-04-11 22:30:00+00:00,1273.29,2062.58,3335.87
2018-04-11 23:00:00+00:00,1256.04,2031.922,3287.962
2018-04-11 23:30:00+00:00,1351.63,2142.656,3494.286
2018-04-12 00:00:00+00:00,1369.606,2222.046,3591.652
2018-04-12 00:30:00+00:00,1459.134,2176.056,3635.19
2018-04-12 01:00:00+00:00,1533.238,2175.674,3708.912
2018-04-12 01:30:00+00:00,1702.18,2196.004,3898.184
2018-04-12 02:00:00+00:00,1926.402,2217.624,4144.026
2018-04-12 02:30:00+00:00,2122.732,2253.298,4376.03
2018-04-12 03:00:00+00:00,2151.37,2190.646,4342.016
2018-04-12 03:30:00+00:00,2122.424,2154.822,4277.246
2018-04-12 04:00:00+00:00,2041.846,2098.124,4139.97
2018-04-12 04:30:00+00:00,2094.042,2078.172,4172.214
2018-04-12 05:00:00+00:00,2124.716,2137.058,4261.774
2018-04-12 05:30:00+00:00,2316.256,2262.072,4578.328
2018-04-12 06:00:00+00:00,2413.444,2185.272,4598.716
2018-04-12 06:30:00+00:00,2310.134,2077.036,4387.17
2018-04-12 07:00:00+00:00,2223.976,2012.658,4236.634
2018-04-12 07:30:00+00:00,1981.746,1959.76,3941.506
2018-04-12 08:00:00+00:00,1816.63,1954.684,3771.314
2018-04-12 08:30:00+00:00,1786.426,2028.1,3814.526
2018-04-12 09:00:00+00:00,1816.738,2038.954,3855.692
2018-04-12 09:30:00+00:00,1700.914,2071.264,3772.178
2018-04-12 10:00:00+00:00,1645.394,2170.954,3816.348
2018-04-12 10:30:00+00:00,1600.924,2122.57,3723.494
2018-04-12 11:00:00+00:00,1762.882,2235.198,3998.08
2018-04-12 11:30:00+00:00,1829.758,2357.862,4187.62
2018-04-12 12:00:00+00:00,1871.032,2370.326,4241.358
2018-04-12 12:30:00+00:00,1969.77,2327.418,4297.188
2018-04-12 13:00:00+00:00,1968.758,2299.752,4268.51
2018-04-12 13:30:00+00:00,1862.844,2322.246,4185.09
2018-04-12 14:00:00+00:00,1826.858,2315.928,4142.786
2018-04-12 14:30:00+00:00,1786.716,2202.088,3988.804
2018-04-12 15:00:00+00:00,1818.756,2197.266,4016.022
2018-04-12 15:30:00+00:00,1937.888,2084.068,4021.956
2018-04-12 16:00:00+00:00,1925.67,2147.094,4072.764
2018-04-12 16:30:00+00:00,1890.022,2184.722,4074.744
2018-04-12 17:00:00+00:00,1770.424,2101.074,3871.498
2018-04-12 17:30:00+00:00,1756.764,2079.536,3836.3
2018-04-12 18:00:00+00:00,2085.994,2061.622,4147.616
2018-04-12 18:30:00+00:00,2254.156,1970.114,4224.27
2018-04-12 19:00:00+00:00,1905.368,1939.342,3844.71
2018-04-12 19:30:00+00:00,1435.496,1908.052,3343.548
2018-04-12 20:00:00+00:00,1382.096,1893.576,3275.672
2018-04-12 20:30:00+00:00,1263.292,1977.24,3240.532
2018-04-12 21:00:00+00:00,1133.792,1978.094,3111.886
2018-04-12 21:30:00+00:00,945.678,2075.572,3021.25
2018-04-12 22:00:00+00:00,921.762,2000.874,2922.636
2018-04-12 22:30:00+00:00,943.31,1876.714,2820.024
2018-04-12 23:00:00+00:00,769.028,1775.372,2544.4
2018-04-12 23:30:00+00:00,656.754,1804.142,2460.896
2018-04-13 00:00:00+00:00,570.444,1725.19,2295.634
2018-04-13 00:30:00+00:00,437.084,1713.052,2150.136
2018-04-13 01:00:00+00:00,317.826,1648.946,1966.772
2018-04-13 01:30:00+00:00,259.484,1612.642,1872.126
2018-04-13 02:00:00+00:00,215.434,1528.956,1744.39
2018-04-13 02:30:00+00:00,196.618,1516.716,1713.334
2018-04-13 03:00:00+00:00,193.034,1448.028,1641.062
2018-04-13 03:30:00+00:00,157.926,1427.008,1584.934
2018-04-13 04:00:00+00:00,124.39,1417.522,1541.912
2018-04-13 04:30:00+00:00,123.584,1405.582,1529.166
2018-04-13 05:00:00+00:00,102.366,1421.706,1524.072
2018-04-13 05:30:00+00:00,83.204,1474.946,1558.15
2018-04-13 06:00:00+00:00,83.79,1422.73,1506.52
2018-04-13 06:30:00+00:00,80.462,1422.704,1503.166
2018-04-13 07:00:00+00:00,106.89,1504.702,1611.592
2018-04-13 07:30:00+00:00,117.284,1456.996,1574.28
2018-04-13 08:00:00+00:00,114.47,1433.188,1547.658
2018-04-13 08:30:00+00:00,125.124,1393.336,1518.46
2018-04-13 09:00:00+00:00,137.138,1339.742,1476.88
2018-04-13 09:30:00+00:00,194.516,1201.576,1396.092
2018-04-13 10:00:00+00:00,239.976,1037.19,1277.166
2018-04-13 10:30:00+00:00,249.024,935.802,1184.826
2018-04-13 11:00:00+00:00,304.15,800.872,1105.022
2018-04-13 11:30:00+00:00,274.876,718.886,993.762
2018-04-13 12:00:00+00:00,256.894,661.158,918.052
2018-04-13 12:30:00+00:00,261.3,648.086,909.386
2018-04-13 13:00:00+00:00,393.478,626.736,1020.214
2018-04-13 13:30:00+00:00,520.65,550.438,1071.088
2018-04-13 14:00:00+00:00,638.078,440.914,1078.992
2018-04-13 14:30:00+00:00,654.48,346.652,1001.132
2018-04-13 15:00:00+00:00,576.18,297.944,874.124
2018-04-13 15:30:00+00:00,492.136,267.422,759.558
2018-04-13 16:00:00+00:00,446.964,234.016,680.98
2018-04-13 16:30:00+00:00,379.686,260.616,640.302
2018-04-13 17:00:00+00:00,366.548,250.718,617.266
2018-04-13 17:30:00+00:00,381.546,234.048,615.594
2018-04-13 18:00:00+00:00,314.772,180.538,495.31
2018-04-13 18:30:00+00:00,286.474,150.232,436.706
2018-04-13 19:00:00+00:00,320.78,137.282,458.062
2018-04-13 19:30:00+00:00,331.454,148.86,480.314
2018-04-13 20:00:00+00:00,311.662,159.862,471.524
2018-04-13 20:30:00+00:00,485.076,158.01,643.086
2018-04-13 21:00:00+00:00,539.688,162.448,702.136
2018-04-13 21:30:00+00:00,426.91,181.714,608.624
2018-04-13 22:00:00+00:00,446.32,185.314,631.634
2018-04-13 22:30:00+00:00,466.63,202.668,669.298
2018-04-13 23:00:00+00:00,451.552,181.502,633.054
2018-04-13 23:30:00+00:00,429.594,190.482,620.076
2018-04-14 00:00:00+00:00,460.582,186.416,646.998
2018-04-14 00:30:00+00:00,467.414,178.608,646.022
2018-04-14 01:00:00+00:00,512.144,201.64,713.784
2018-04-14 01:30:00+00:00,526.504,240.264,766.768
2018-04-14 02:00:00+00:00,614.456,253.566,868.022
2018-04-14 02:30:00+00:00,689.394,229.596,918.99
2018-04-14 03:00:00+00:00,727.512,203.702,931.214
2018-04-14 03:30:00+00:00,648.152,237.172,885.324
2018-04-14 04:00:00+00:00,522.418,280.178,802.596
2018-04-14 04:30:00+00:00,490.358,296.716,787.074
2018-04-14 05:00:00+00:00,489.334,318.016,807.35
2018-04-14 05:30:00+00:00,479.9,371.936,851.836
2018-04-14 06:00:00+00:00,523.082,377.042,900.124
2018-04-14 06:30:00+00:00,566.194,414.166,980.36
2018-04-14 07:00:00+00:00,563.906,422.932,986.838
2018-04-14 07:30:00+00:00,480.508,399.382,879.89
2018-04-14 08:00:00+00:00,369.228,422.348,791.576
2018-04-14 08:30:00+00:00,360.002,477.664,837.666
2018-04-14 09:00:00+00:00,303.528,476.79,780.318
2018-04-14 09:30:00+00:00,352.402,520.718,873.12
2018-04-14 10:00:00+00:00,351.428,669.19,1020.618
2018-04-14 10:30:00+00:00,364.272,802.728,1167
2018-04-14 11:00:00+00:00,392.604,838.814,1231.418
2018-04-14 11:30:00+00:00,451.746,880.62,1332.366
2018-04-14 12:00:00+00:00,540.73,870.562,1411.292
2018-04-14 12:30:00+00:00,502.31,847.306,1349.616
2018-04-14 13:00:00+00:00,428.482,824.338,1252.82
2018-04-14 13:30:00+00:00,377.558,940.534,1318.092
2018-04-14 14:00:00+00:00,394.062,961.62,1355.682
2018-04-14 14:30:00+00:00,315.864,965.822,1281.686
2018-04-14 15:00:00+00:00,292.84,901.692,1194.532
2018-04-14 15:30:00+00:00,301.77,803.414,1105.184
2018-04-14 16:00:00+00:00,368.564,694.534,1063.098
2018-04-14 16:30:00+00:00,486.318,601.118,1087.436
2018-04-14 17:00:00+00:00,619.484,512.592,1132.076
2018-04-14 17:30:00+00:00,810.494,469.542,1280.036
2018-04-14 18:00:00+00:00,991.352,432.346,1423.698
2018-04-14 18:30:00+00:00,1214.132,406.758,1620.89
2018-04-14 19:00:00+00:00,1350.466,378.448,1728.914
2018-04-14 19:30:00+00:00,1462.39,397.692,1860.082
2018-04-14 20:00:00+00:00,1784.994,467.098,2252.092
2018-04-14 20:30:00+00:00,1942.188,549.04,2491.228
2018-04-14 21:00:00+00:00,1900.696,647.382,2548.078
2018-04-14 21:30:00+00:00,1956.606,681.096,2637.702
2018-04-14 22:00:00+00:00,1997.934,750.204,2748.138
2018-04-14 22:30:00+00:00,2005.04,817.062,2822.102
2018-04-14 23:00:00+00:00,1969.476,856.522,2825.998
2018-04-14 23:30:00+00:00,1993.678,877.404,2871.082
2018-04-15 00:00:00+00:00,2169.756,869.436,3039.192
2018-04-15 00:30:00+00:00,2283.54,909.054,3192.594
2018-04-15 01:00:00+00:00,2206.094,958.958,3165.052
2018-04-15 01:30:00+00:00,1983.452,991.81,2975.262
2018-04-15 02:00:00+00:00,1584.796,1023.35,2608.146
2018-04-15 02:30:00+00:00,1444.184,965.214,2409.398
2018-04-15 03:00:00+00:00,1450.734,972.626,2423.36
2018-04-15 03:30:00+00:00,1432.486,904.788,2337.274
2018-04-15 04:00:00+00:00,1597.11,912.336,2509.446
2018-04-15 04:30:00+00:00,1764.6,990.892,2755.492
2018-04-15 05:00:00+00:00,1904.496,1109.812,3014.308
2018-04-15 05:30:00+00:00,2036.77,1201.66,3238.43
2018-04-15 06:00:00+00:00,2248.566,1323.796,3572.362
2018-04-15 06:30:00+00:00,2335.07,1370.554,3705.624
2018-04-15 07:00:00+00:00,2308.034,1332.284,3640.318
2018-04-15 07:30:00+00:00,2391.774,1429.338,3821.112
2018-04-15 08:00:00+00:00,2258.662,1578.658,3837.32
2018-04-15 08:30:00+00:00,2200.97,1781.772,3982.742
2018-04-15 09:00:00+00:00,2156.118,1820.672,3976.79
2018-04-15 09:30:00+00:00,2127.278,1856.094,3983.372
2018-04-15 10:00:00+00:00,2254.562,1984.322,4238.884
2018-04-15 10:30:00+00:00,2126.138,2101.212,4227.35
2018-04-15 11:00:00+00:00,2115.816,2159.604,4275.42
2018-04-15 11:30:00+00:00,2487.604,2240.43,4728.034
2018-04-15 12:00:00+00:00,2932.376,2320.488,5252.864
2018-04-15 12:30:00+00:00,3134.18,2354.004,5488.184
2018-04-15 13:00:00+00:00,3188.628,2356.412,5545.04
2018-04-15 13:30:00+00:00,3198.982,2362.064,5561.046
2018-04-15 14:00:00+00:00,3046.96,2282.38,5329.34
2018-04-15 14:30:00+00:00,2974.992,2267.87,5242.862
2018-04-15 15:00:00+00:00,2766.502,2306.88,5073.382
2018-04-15 15:30:00+00:00,2840.108,2571.906,5412.014
2018-04-15 16:00:00+00:00,2972.592,2260.352,5232.944
2018-04-15 16:30:00+00:00,3380.278,2307.942,5688.22
2018-04-15 17:00:00+00:00,3287.206,2336.774,5623.98
2018-04-15 17:30:00+00:00,3380.514,2365.194,5745.708
2018-04-15 18:00:00+00:00,3239.26,2237.368,5476.628
2018-04-15 18:30:00+00:00,3337.052,2275.41,5612.462
2018-04-15 19:00:00+00:00,3297.526,2294.172,5591.698
2018-04-15 19:30:00+00:00,3251.358,2193.384,5444.742
2018-04-15 20:00:00+00:00,3485.072,2156.196,5641.268
2018-04-15 20:30:00+00:00,3289.31,2042.342,5331.652
2018-04-15 21:00:00+00:00,2945.84,2063.238,5009.078
2018-04-15 21:30:00+00:00,3027.148,2001.766,5028.914
2018-04-15 22:00:00+00:00,3048.332,1828.826,4877.158
2018-04-15 22:30:00+00:00,2992.602,1781.67,4774.272
2018-04-15 23:00:00+00:00,3272.192,1720.812,4993.004
2018-04-15 23:30:00+00:00,3341.984,1633.43,4975.414
2018-04-16 00:00:00+00:00,3367.39,1625.516,4992.906
2018-04-16 00:30:00+00:00,3499.234,1684.574,5183.808
2018-04-16 01:00:00+00:00,3451.924,1589.906,5041.83
2018-04-16 01:30:00+00:00,3472.876,1602.27,5075.146
2018-04-16 02:00:00+00:00,3593.366,1608.016,5201.382
2018-04-16 02:30:00+00:00,3472.908,1549.836,5022.744
2018-04-16 03:00:00+00:00,3620.836,1606.142,5226.978
2018-04-16 03:30:00+00:00,3663.862,1705.418,5369.28
2018-04-16 04:00:00+00:00,3621.582,1697.468,5319.05
2018-04-16 04:30:00+00:00,3574.382,1667.07,5241.452
2018-04-16 05:00:00+00:00,3626.52,1628.43,5254.95
2018-04-16 05:30:00+00:00,3828.7,1561.942,5390.642
2018-04-16 06:00:00+00:00,3789.07,1470.494,5259.564
2018-04-16 06:30:00+00:00,3585.988,1515.164,5101.152
2018-04-16 07:00:00+00:00,3662.024,1506.358,5168.382
2018-04-16 07:30:00+00:00,3755.866,1577.03,5332.896
2018-04-16 08:00:00+00:00,3609.674,1535.486,5145.16
2018-04-16 08:30:00+00:00,3615.912,1441.902,5057.814
2018-04-16 09:00:00+00:00,3571.464,1506.46,5077.924
2018-04-16 09:30:00+00:00,3241.412,1597.44,4838.852
2018-04-16 10:00:00+00:00,2801.872,1685.546,4487.418
2018-04-16 10:30:00+00:00,2659.25,1999.676,4658.926
2018-04-16 11:00:00+00:00,2458.206,2299.136,4757.342
2018-04-16 11:30:00+00:00,2397.262,2621.51,5018.772
2018-04-16 12:00:00+00:00,2392.356,2797.128,5189.484
2018-04-16 12:30:00+00:00,2544.612,2847.66,5392.272
2018-04-16 13:00:00+00:00,2663.824,3061.696,5725.52
2018-04-16 13:30:00+00:00,2955.982,2993.632,5949.614
2018-04-16 14:00:00+00:00,3199.466,2915.7,6115.166
2018-04-16 14:30:00+00:00,3254.442,2884.058,6138.5
2018-04-16 15:00:00+00:00,3254.154,3059.902,6314.056
2018-04-16 15:30:00+00:00,3435.666,3212.766,6648.432
2018-04-16 16:00:00+00:00,3775.696,3338.554,7114.25
2018-04-16 16:30:00+00:00,4050.46,3425.96,7476.42
2018-04-16 17:00:00+00:00,3942.462,3393.946,7336.408
2018-04-16 17:30:00+00:00,3867.664,3401.46,7269.124
2018-04-16 18:00:00+00:00,4008.478,3359.85,7368.328
2018-04-16 18:30:00+00:00,4074.766,3175.804,7250.57
2018-04-16 19:00:00+00:00,4250.644,2969.504,7220.148
2018-04-16 19:30:00+00:00,4349.034,2883.856,7232.89
2018-04-16 20:00:00+00:00,4465.972,2889.058,7355.03
2018-04-16 20:30:00+00:00,4637.094,2695.76,7332.854
2018-04-16 21:00:00+00:00,4865.418,2517.4,7382.818
2018-04-16 21:30:00+00:00,4873.49,2313.216,7186.706
2018-04-16 22:00:00+00:00,4844.004,2133.536,6977.54
2018-04-16 22:30:00+00:00,4915.866,2216.224,7132.09
2018-04-16 23:00:00+00:00,4966.864,2356.664,7323.528
2018-04-16 23:30:00+00:00,4998.834,2579.536,7578.37
2018-04-17 00:00:00+00:00,5281.612,2730.006,8011.618
2018-04-17 00:30:00+00:00,5741.752,2562.87,8304.622
2018-04-17 01:00:00+00:00,6023.726,2378.77,8402.496
2018-04-17 01:30:00+00:00,6181.244,2382.286,8563.53
2018-04-17 02:00:00+00:00,6255.958,2387.232,8643.19
2018-04-17 02:30:00+00:00,6344.166,2376.098,8720.264
2018-04-17 03:00:00+00:00,6455.004,2341.044,8796.048
2018-04-17 03:30:00+00:00,6284.426,2290.856,8575.282
2018-04-17 04:00:00+00:00,6200.812,2328.608,8529.42
2018-04-17 04:30:00+00:00,6197.058,2489.122,8686.18
2018-04-17 05:00:00+00:00,6233.076,2560.586,8793.662
2018-04-17 05:30:00+00:00,6373.532,2683.602,9057.134
2018-04-17 06:00:00+00:00,6454.158,2799.374,9253.532
2018-04-17 06:30:00+00:00,6419.076,3057.16,9476.236
2018-04-17 07:00:00+00:00,6355.634,3126.596,9482.23
2018-04-17 07:30:00+00:00,6260.242,2939.06,9199.302
2018-04-17 08:00:00+00:00,6158.144,2975.394,9133.538
2018-04-17 08:30:00+00:00,6158.038,2986.052,9144.09
2018-04-17 09:00:00+00:00,6061.282,2997.782,9059.064
2018-04-17 09:30:00+00:00,6076.538,3043.372,9119.91
2018-04-17 10:00:00+00:00,5897.168,3133.792,9030.96
2018-04-17 10:30:00+00:00,5706.042,3182.416,8888.458
2018-04-17 11:00:00+00:00,5924.856,3272.014,9196.87
2018-04-17 11:30:00+00:00,6254.58,3196.946,9451.526
2018-04-17 12:00:00+00:00,6382.072,3124.06,9506.132
2018-04-17 12:30:00+00:00,6376.15,3148.224,9524.374
2018-04-17 13:00:00+00:00,6355.852,3059.708,9415.56
2018-04-17 13:30:00+00:00,6360.302,2963.75,9324.052
2018-04-17 14:00:00+00:00,6251.23,2898.694,9149.924
2018-04-17 14:30:00+00:00,6259.352,2830.986,9090.338
2018-04-17 15:00:00+00:00,6227.064,2838.266,9065.33
2018-04-17 15:30:00+00:00,6242.676,2858.352,9101.028
2018-04-17 16:00:00+00:00,6128.524,3039.66,9168.184
2018-04-17 16:30:00+00:00,5965.688,3048.352,9014.04
2018-04-17 17:00:00+00:00,6128.298,3097.904,9226.202
2018-04-17 17:30:00+00:00,6007.846,3122.918,9130.764
2018-04-17 18:00:00+00:00,5943.46,3149.37,9092.83
2018-04-17 18:30:00+00:00,5764.524,3322.616,9087.14
2018-04-17 19:00:00+00:00,5537.278,3555.484,9092.762
2018-04-17 19:30:00+00:00,5337.502,3535.306,8872.808
2018-04-17 20:00:00+00:00,5074.034,3375.8,8449.834
2018-04-17 20:30:00+00:00,4821.462,3370.754,8192.216
2018-04-17 21:00:00+00:00,4623.564,3104.804,7728.368
2018-04-17 21:30:00+00:00,4658.228,2766.028,7424.256
2018-04-17 22:00:00+00:00,4897.584,2463.29,7360.874
2018-04-17 22:30:00+00:00,4725.862,2315.652,7041.514
2018-04-17 23:00:00+00:00,4364.576,2232.32,6596.896
2018-04-17 23:30:00+00:00,4259.08,2185.854,6444.934
2018-04-18 00:00:00+00:00,4346.964,2147.486,6494.45
2018-04-18 00:30:00+00:00,4324.656,2071.798,6396.454
2018-04-18 01:00:00+00:00,4327.744,2018.496,6346.24
2018-04-18 01:30:00+00:00,4179.458,2121.472,6300.93
2018-04-18 02:00:00+00:00,4079.11,2475.894,6555.004
2018-04-18 02:30:00+00:00,4264.776,2353.278,6618.054
2018-04-18 03:00:00+00:00,4140.722,2229.49,6370.212
2018-04-18 03:30:00+00:00,3929.61,2242.332,6171.942
2018-04-18 04:00:00+00:00,3853.332,2259.14,6112.472
2018-04-18 04:30:00+00:00,3988.788,2400.938,6389.726
2018-04-18 05:00:00+00:00,3957.168,2436.866,6394.034
2018-04-18 05:30:00+00:00,3946.204,2458.502,6404.706
2018-04-18 06:00:00+00:00,4059.584,2281.708,6341.292
2018-04-18 06:30:00+00:00,3938.76,2163.232,6101.992
2018-04-18 07:00:00+00:00,3702.68,2388.886,6091.566
2018-04-18 07:30:00+00:00,3499.906,2586.468,6086.374
2018-04-18 08:00:00+00:00,3524.732,2656.21,6180.942
2018-04-18 08:30:00+00:00,3514.682,2786.63,6301.312
2018-04-18 09:00:00+00:00,3196.166,2946.824,6142.99
2018-04-18 09:30:00+00:00,2923.22,3053.826,5977.046
2018-04-18 10:00:00+00:00,2611.29,3108.652,5719.942
2018-04-18 10:30:00+00:00,2251.082,3185.664,5436.746
2018-04-18 11:00:00+00:00,1890.086,3207.172,5097.258
2018-04-18 11:30:00+00:00,1521.424,3283.322,4804.746
2018-04-18 12:00:00+00:00,1409.58,3346.514,4756.094
2018-04-18 12:30:00+00:00,1549.654,3323.522,4873.176
2018-04-18 13:00:00+00:00,1656.092,3239.72,4895.812
2018-04-18 13:30:00+00:00,1642.998,3173.284,4816.282
2018-04-18 14:00:00+00:00,1791.726,3181.78,4973.506
2018-04-18 14:30:00+00:00,2261.834,3326.758,5588.592
2018-04-18 15:00:00+00:00,2833.742,3297.61,6131.352
2018-04-18 15:30:00+00:00,3249.248,3025.55,6274.798
2018-04-18 16:00:00+00:00,3610.178,2779.008,6389.186
2018-04-18 16:30:00+00:00,3876.028,2585.83,6461.858
2018-04-18 17:00:00+00:00,4122.088,2590.216,6712.304
2018-04-18 17:30:00+00:00,4318.242,2788.908,7107.15
2018-04-18 18:00:00+00:00,4458.926,3014.092,7473.018
